,,,,,"2016 to 2021 7","115"
,,,,"Taiwan","Total immigrant population 5 6","2,200"
,,,,,"Before 1980","95"
,,,,,"1980 to 1990","120"
,,,,,"1991 to 2000","950"
,,,,,"2001 to 2005","250"
,,,,,"2006 to 2010","290"
,,,,,"2011 to 2015","245"
,,,,,"2016 to 2021 7","250"
,,,,"Brunei Darussalam","Total immigrant population 5 6","295"
,,,,,"Before 1980","35"
,,,,,"1980 to 1990","175"
,,,,,"1991 to 2000","55"
,,,,,"2001 to 2005","10"
,,,,,"2006 to 2010","10"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Cambodia","Total immigrant population 5 6","1,335"
,,,,,"Before 1980","60"
,,,,,"1980 to 1990","740"
,,,,,"1991 to 2000","150"
,,,,,"2001 to 2005","140"
,,,,,"2006 to 2010","80"
,,,,,"2011 to 2015","45"
,,,,,"2016 to 2021 7","115"
,,,,"Indonesia","Total immigrant population 5 6","1,085"
,,,,,"Before 1980","195"
,,,,,"1980 to 1990","170"
,,,,,"1991 to 2000","90"
,,,,,"2001 to 2005","130"
,,,,,"2006 to 2010","180"
,,,,,"2011 to 2015","160"
,,,,,"2016 to 2021 7","150"
,,,,"Laos 25","Total immigrant population 5 6","590"
,,,,,"Before 1980","115"
,,,,,"1980 to 1990","355"
,,,,,"1991 to 2000","75"
,,,,,"2001 to 2005","10"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","10"
,,,,,"2016 to 2021 7","20"
,,,,"Malaysia","Total immigrant population 5 6","1,885"
,,,,,"Before 1980","245"
,,,,,"1980 to 1990","595"
,,,,,"1991 to 2000","220"
,,,,,"2001 to 2005","215"
,,,,,"2006 to 2010","255"
,,,,,"2011 to 2015","235"
,,,,,"2016 to 2021 7","115"
,,,,"Myanmar","Total immigrant population 5 6","780"
,,,,,"Before 1980","45"
,,,,,"1980 to 1990","50"
,,,,,"1991 to 2000","135"
,,,,,"2001 to 2005","95"
,,,,,"2006 to 2010","285"
,,,,,"2011 to 2015","100"
,,,,,"2016 to 2021 7","75"
,,,,"Philippines","Total immigrant population 5 6","68,825"
,,,,,"Before 1980","2,210"
,,,,,"1980 to 1990","3,100"
,,,,,"1991 to 2000","7,450"
,,,,,"2001 to 2005","6,140"
,,,,,"2006 to 2010","11,415"
,,,,,"2011 to 2015","22,080"
,,,,,"2016 to 2021 7","16,430"
,,,,"Singapore","Total immigrant population 5 6","730"
,,,,,"Before 1980","130"
,,,,,"1980 to 1990","145"
,,,,,"1991 to 2000","105"
,,,,,"2001 to 2005","90"
,,,,,"2006 to 2010","130"
,,,,,"2011 to 2015","60"
,,,,,"2016 to 2021 7","50"
,,,,"Thailand","Total immigrant population 5 6","1,095"
,,,,,"Before 1980","35"
,,,,,"1980 to 1990","230"
,,,,,"1991 to 2000","135"
,,,,,"2001 to 2005","90"
,,,,,"2006 to 2010","300"
,,,,,"2011 to 2015","110"
,,,,,"2016 to 2021 7","205"
,,,,"Timor-Leste","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Viet Nam","Total immigrant population 5 6","16,265"
,,,,,"Before 1980","1,720"
,,,,,"1980 to 1990","6,945"
,,,,,"1991 to 2000","3,445"
,,,,,"2001 to 2005","965"
,,,,,"2006 to 2010","1,135"
,,,,,"2011 to 2015","1,095"
,,,,,"2016 to 2021 7","960"
,,,,"Bangladesh","Total immigrant population 5 6","3,615"
,,,,,"Before 1980","65"
,,,,,"1980 to 1990","45"
,,,,,"1991 to 2000","740"
,,,,,"2001 to 2005","690"
,,,,,"2006 to 2010","730"
,,,,,"2011 to 2015","705"
,,,,,"2016 to 2021 7","640"
,,,,"Bhutan","Total immigrant population 5 6","105"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","30"
,,,,,"2011 to 2015","70"
,,,,,"2016 to 2021 7","0"
,,,,"British Indian Ocean Territory","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"India","Total immigrant population 5 6","61,225"
,,,,,"Before 1980","2,700"
,,,,,"1980 to 1990","2,935"
,,,,,"1991 to 2000","8,615"
,,,,,"2001 to 2005","7,815"
,,,,,"2006 to 2010","10,470"
,,,,,"2011 to 2015","13,940"
,,,,,"2016 to 2021 7","14,755"
,,,,"Maldives","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Nepal","Total immigrant population 5 6","2,190"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","85"
,,,,,"2001 to 2005","250"
,,,,,"2006 to 2010","340"
,,,,,"2011 to 2015","1,035"
,,,,,"2016 to 2021 7","475"
,,,,"Pakistan","Total immigrant population 5 6","19,375"
,,,,,"Before 1980","480"
,,,,,"1980 to 1990","450"
,,,,,"1991 to 2000","3,020"
,,,,,"2001 to 2005","5,320"
,,,,,"2006 to 2010","3,805"
,,,,,"2011 to 2015","3,905"
,,,,,"2016 to 2021 7","2,385"
,,,,"Sri Lanka","Total immigrant population 5 6","1,965"
,,,,,"Before 1980","120"
,,,,,"1980 to 1990","175"
,,,,,"1991 to 2000","340"
,,,,,"2001 to 2005","225"
,,,,,"2006 to 2010","510"
,,,,,"2011 to 2015","440"
,,,,,"2016 to 2021 7","155"
"Edmonton (CMA), Alta. i126",,,,"Greenland","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Saint Pierre and Miquelon","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"United States of America","Total immigrant population 5 6","8,575"
,,,,,"Before 1980","2,535"
,,,,,"1980 to 1990","880"
,,,,,"1991 to 2000","760"
,,,,,"2001 to 2005","535"
,,,,,"2006 to 2010","1,085"
,,,,,"2011 to 2015","1,335"
,,,,,"2016 to 2021 7","1,445"
,,,,"Belize","Total immigrant population 5 6","70"
,,,,,"Before 1980","20"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","10"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","20"
,,,,"Costa Rica","Total immigrant population 5 6","170"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","40"
,,,,,"1991 to 2000","20"
,,,,,"2001 to 2005","25"
,,,,,"2006 to 2010","25"
,,,,,"2011 to 2015","25"
,,,,,"2016 to 2021 7","30"
,,,,"El Salvador","Total immigrant population 5 6","2,665"
,,,,,"Before 1980","30"
,,,,,"1980 to 1990","1,270"
,,,,,"1991 to 2000","580"
,,,,,"2001 to 2005","90"
,,,,,"2006 to 2010","180"
,,,,,"2011 to 2015","255"
,,,,,"2016 to 2021 7","265"
,,,,"Guatemala","Total immigrant population 5 6","560"
,,,,,"Before 1980","55"
,,,,,"1980 to 1990","140"
,,,,,"1991 to 2000","140"
,,,,,"2001 to 2005","25"
,,,,,"2006 to 2010","70"
,,,,,"2011 to 2015","80"
,,,,,"2016 to 2021 7","50"
,,,,"Honduras","Total immigrant population 5 6","350"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","50"
,,,,,"1991 to 2000","55"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","55"
,,,,,"2011 to 2015","100"
,,,,,"2016 to 2021 7","70"
,,,,"Mexico","Total immigrant population 5 6","3,315"
,,,,,"Before 1980","105"
,,,,,"1980 to 1990","175"
,,,,,"1991 to 2000","185"
,,,,,"2001 to 2005","160"
,,,,,"2006 to 2010","445"
,,,,,"2011 to 2015","1,065"
,,,,,"2016 to 2021 7","1,185"
,,,,"Nicaragua","Total immigrant population 5 6","420"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","225"
,,,,,"1991 to 2000","140"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","30"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","15"
,,,,"Panama","Total immigrant population 5 6","50"
,,,,,"Before 1980","10"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","20"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","10"
,,,,,"2016 to 2021 7","10"
,,,,"Anguilla","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Antigua and Barbuda","Total immigrant population 5 6","105"
,,,,,"Before 1980","25"
,,,,,"1980 to 1990","30"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","25"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","10"
,,,,"Aruba","Total immigrant population 5 6","15"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Bahamas","Total immigrant population 5 6","65"
,,,,,"Before 1980","20"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","20"
,,,,,"2016 to 2021 7","25"
,,,,"Barbados","Total immigrant population 5 6","300"
,,,,,"Before 1980","95"
,,,,,"1980 to 1990","50"
,,,,,"1991 to 2000","30"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","30"
,,,,,"2011 to 2015","30"
,,,,,"2016 to 2021 7","50"
,,,,"Bermuda","Total immigrant population 5 6","45"
,,,,,"Before 1980","15"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","15"
,,,,"Bonaire, Sint Eustatius and Saba","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Cayman Islands","Total immigrant population 5 6","20"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","15"
,,,,"Cuba","Total immigrant population 5 6","610"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","15"
,,,,,"1991 to 2000","40"
,,,,,"2001 to 2005","100"
,,,,,"2006 to 2010","215"
,,,,,"2011 to 2015","130"
,,,,,"2016 to 2021 7","105"
,,,,"Curaçao","Total immigrant population 5 6","20"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","15"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Dominica","Total immigrant population 5 6","65"
,,,,,"Before 1980","20"
,,,,,"1980 to 1990","20"
,,,,,"1991 to 2000","25"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Dominican Republic","Total immigrant population 5 6","310"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","10"
,,,,,"1991 to 2000","30"
,,,,,"2001 to 2005","10"
,,,,,"2006 to 2010","50"
,,,,,"2011 to 2015","70"
,,,,,"2016 to 2021 7","135"
,,,,"Grenada","Total immigrant population 5 6","240"
,,,,,"Before 1980","85"
,,,,,"1980 to 1990","20"
,,,,,"1991 to 2000","45"
,,,,,"2001 to 2005","10"
,,,,,"2006 to 2010","35"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","45"
,,,,"Guadeloupe","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Haiti","Total immigrant population 5 6","635"
,,,,,"Before 1980","20"
,,,,,"1980 to 1990","55"
,,,,,"1991 to 2000","65"
,,,,,"2001 to 2005","65"
,,,,,"2006 to 2010","135"
,,,,,"2011 to 2015","210"
,,,,,"2016 to 2021 7","85"
,,,,"Jamaica","Total immigrant population 5 6","3,910"
,,,,,"Before 1980","695"
,,,,,"1980 to 1990","500"
,,,,,"1991 to 2000","490"
,,,,,"2001 to 2005","165"
,,,,,"2006 to 2010","300"
,,,,,"2011 to 2015","705"
,,,,,"2016 to 2021 7","1,055"
,,,,"Martinique","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Montserrat","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Puerto Rico","Total immigrant population 5 6","40"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","10"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","15"
,,,,"Saint Barthélemy","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Saint Kitts and Nevis","Total immigrant population 5 6","50"
,,,,,"Before 1980","20"
,,,,,"1980 to 1990","10"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","10"
,,,,,"2016 to 2021 7","10"
,,,,"Saint Lucia","Total immigrant population 5 6","210"
,,,,,"Before 1980","30"
,,,,,"1980 to 1990","15"
,,,,,"1991 to 2000","25"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","25"
,,,,,"2011 to 2015","60"
,,,,,"2016 to 2021 7","60"
,,,,"Saint Martin (French part)","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Saint Vincent and the Grenadines","Total immigrant population 5 6","240"
,,,,,"Before 1980","45"
,,,,,"1980 to 1990","30"
,,,,,"1991 to 2000","55"
,,,,,"2001 to 2005","25"
,,,,,"2006 to 2010","35"
,,,,,"2011 to 2015","40"
,,,,,"2016 to 2021 7","0"
,,,,"Sint Maarten (Dutch part)","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Trinidad and Tobago","Total immigrant population 5 6","1,630"
,,,,,"Before 1980","700"
,,,,,"1980 to 1990","245"
,,,,,"1991 to 2000","290"
,,,,,"2001 to 2005","75"
,,,,,"2006 to 2010","180"
,,,,,"2011 to 2015","85"
,,,,,"2016 to 2021 7","65"
,,,,"Turks and Caicos Islands","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Virgin Islands, British","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Virgin Islands, United States","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Argentina","Total immigrant population 5 6","390"
,,,,,"Before 1980","140"
,,,,,"1980 to 1990","15"
,,,,,"1991 to 2000","60"
,,,,,"2001 to 2005","45"
,,,,,"2006 to 2010","70"
,,,,,"2011 to 2015","35"
,,,,,"2016 to 2021 7","30"
,,,,"Bolivia 8","Total immigrant population 5 6","80"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","10"
,,,,,"2001 to 2005","10"
,,,,,"2006 to 2010","15"
,,,,,"2011 to 2015","45"
,,,,,"2016 to 2021 7","0"
,,,,"Brazil","Total immigrant population 5 6","1,195"
,,,,,"Before 1980","90"
,,,,,"1980 to 1990","70"
,,,,,"1991 to 2000","125"
,,,,,"2001 to 2005","90"
,,,,,"2006 to 2010","245"
,,,,,"2011 to 2015","225"
,,,,,"2016 to 2021 7","340"
,,,,"Chile","Total immigrant population 5 6","1,880"
,,,,,"Before 1980","985"
,,,,,"1980 to 1990","360"
,,,,,"1991 to 2000","155"
,,,,,"2001 to 2005","100"
,,,,,"2006 to 2010","65"
,,,,,"2011 to 2015","125"
,,,,,"2016 to 2021 7","100"
,,,,"Colombia","Total immigrant population 5 6","2,995"
,,,,,"Before 1980","100"
,,,,,"1980 to 1990","40"
,,,,,"1991 to 2000","130"
,,,,,"2001 to 2005","770"
,,,,,"2006 to 2010","865"
,,,,,"2011 to 2015","585"
,,,,,"2016 to 2021 7","500"
,,,,"Ecuador","Total immigrant population 5 6","320"
,,,,,"Before 1980","35"
,,,,,"1980 to 1990","20"
,,,,,"1991 to 2000","45"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","80"
,,,,,"2011 to 2015","50"
,,,,,"2016 to 2021 7","95"
,,,,"Falkland Islands (Malvinas)","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"French Guiana","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Guyana","Total immigrant population 5 6","1,285"
,,,,,"Before 1980","445"
,,,,,"1980 to 1990","365"
,,,,,"1991 to 2000","210"
,,,,,"2001 to 2005","95"
,,,,,"2006 to 2010","55"
,,,,,"2011 to 2015","90"
,,,,,"2016 to 2021 7","30"
,,,,"Paraguay","Total immigrant population 5 6","65"
,,,,,"Before 1980","20"
,,,,,"1980 to 1990","25"
,,,,,"1991 to 2000","15"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Peru","Total immigrant population 5 6","560"
,,,,,"Before 1980","40"
,,,,,"1980 to 1990","105"
,,,,,"1991 to 2000","100"
,,,,,"2001 to 2005","100"
,,,,,"2006 to 2010","90"
,,,,,"2011 to 2015","70"
,,,,,"2016 to 2021 7","60"
,,,,"South Georgia and the South Sandwich Islands","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Suriname","Total immigrant population 5 6","15"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","10"
,,,,"Uruguay","Total immigrant population 5 6","115"
,,,,,"Before 1980","35"
,,,,,"1980 to 1990","10"
,,,,,"1991 to 2000","15"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","30"
,,,,,"2011 to 2015","15"
,,,,,"2016 to 2021 7","0"
,,,,"Venezuela 9","Total immigrant population 5 6","705"
,,,,,"Before 1980","10"
,,,,,"1980 to 1990","20"
,,,,,"1991 to 2000","45"
,,,,,"2001 to 2005","105"
,,,,,"2006 to 2010","145"
,,,,,"2011 to 2015","180"
,,,,,"2016 to 2021 7","200"
,,,,"Austria","Total immigrant population 5 6","420"
,,,,,"Before 1980","310"
,,,,,"1980 to 1990","40"
,,,,,"1991 to 2000","20"
,,,,,"2001 to 2005","25"
,,,,,"2006 to 2010","15"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Belgium","Total immigrant population 5 6","270"
,,,,,"Before 1980","165"
,,,,,"1980 to 1990","25"
,,,,,"1991 to 2000","20"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","20"
,,,,,"2011 to 2015","45"
,,,,,"2016 to 2021 7","10"
,,,,"France","Total immigrant population 5 6","915"
,,,,,"Before 1980","425"
,,,,,"1980 to 1990","60"
,,,,,"1991 to 2000","100"
,,,,,"2001 to 2005","35"
,,,,,"2006 to 2010","60"
,,,,,"2011 to 2015","110"
,,,,,"2016 to 2021 7","125"
,,,,"Germany","Total immigrant population 5 6","6,010"
,,,,,"Before 1980","3,580"
,,,,,"1980 to 1990","435"
,,,,,"1991 to 2000","425"
,,,,,"2001 to 2005","280"
,,,,,"2006 to 2010","580"
,,,,,"2011 to 2015","485"
,,,,,"2016 to 2021 7","235"
,,,,"Liechtenstein","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Luxembourg","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Monaco","Total immigrant population 5 6","0"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Netherlands","Total immigrant population 5 6","3,360"
,,,,,"Before 1980","2,530"
,,,,,"1980 to 1990","250"
,,,,,"1991 to 2000","190"
,,,,,"2001 to 2005","145"
,,,,,"2006 to 2010","145"
,,,,,"2011 to 2015","45"
,,,,,"2016 to 2021 7","45"
,,,,"Switzerland","Total immigrant population 5 6","340"
,,,,,"Before 1980","115"
,,,,,"1980 to 1990","55"
,,,,,"1991 to 2000","80"
,,,,,"2001 to 2005","35"
,,,,,"2006 to 2010","15"
,,,,,"2011 to 2015","40"
,,,,,"2016 to 2021 7","0"
,,,,"Belarus","Total immigrant population 5 6","715"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","95"
,,,,,"1991 to 2000","220"
,,,,,"2001 to 2005","115"
,,,,,"2006 to 2010","100"
,,,,,"2011 to 2015","110"
,,,,,"2016 to 2021 7","65"
,,,,"Bulgaria","Total immigrant population 5 6","420"
,,,,,"Before 1980","10"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","70"
,,,,,"2001 to 2005","140"
,,,,,"2006 to 2010","120"
,,,,,"2011 to 2015","50"
,,,,,"2016 to 2021 7","30"
,,,,"Czechia","Total immigrant population 5 6","805"
,,,,,"Before 1980","295"
,,,,,"1980 to 1990","300"
,,,,,"1991 to 2000","80"
,,,,,"2001 to 2005","35"
,,,,,"2006 to 2010","15"
,,,,,"2011 to 2015","30"
,,,,,"2016 to 2021 7","45"
,,,,"Estonia","Total immigrant population 5 6","45"
,,,,,"Before 1980","25"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","0"
,,,,,"2001 to 2005","0"
,,,,,"2006 to 2010","0"
,,,,,"2011 to 2015","0"
,,,,,"2016 to 2021 7","0"
,,,,"Hungary","Total immigrant population 5 6","845"
,,,,,"Before 1980","370"
,,,,,"1980 to 1990","165"
,,,,,"1991 to 2000","95"
,,,,,"2001 to 2005","30"
,,,,,"2006 to 2010","40"
,,,,,"2011 to 2015","90"
,,,,,"2016 to 2021 7","60"
,,,,"Latvia","Total immigrant population 5 6","145"
,,,,,"Before 1980","25"
,,,,,"1980 to 1990","0"
,,,,,"1991 to 2000","10"
,,,,,"2001 to 2005","15"
,,,,,"2006 to 2010","10"
,,,,,"2011 to 2015","25"
,,,,,"2016 to 2021 7","60"
,,,,"Lithuania","Total immigrant population 5 6","165"
,,,,,"Before 1980","15"
,,,,,"1980 to 1990","30"
,,,,,"1991 to 2000","10"
,,,,,"2001 to 2005","10"
,,,,,"2006 to 2010","15"
,,,,,"2011 to 2015","35"
,,,,,"2016 to 2021 7","55"
,,,,"Moldova 10","Total immigrant population 5 6","580"
,,,,,"Before 1980","0"
,,,,,"1980 to 1990","15"
,,,,,"1991 to 2000","30"
,,,,,"2001 to 2005","35"
,,,,,"2006 to 2010","175"
,,,,,"2011 to 2015","195"
,,,,,"2016 to 2021 7","130"
,,,,"Poland","Total immigrant population 5 6","7,500"
,,,,,"Before 1980","1,520"
,,,,,"1980 to 1990","3,455"
,,,,,"1991 to 2000","1,390"
,,,,,"2001 to 2005","120"
,,,,,"2006 to 2010","305"
,,,,,"2011 to 2015","300"
,,,,,"2016 to 2021 7","410"
,,,,"Romania","Total immigrant population 5 6","2,150"
,,,,,"Before 1980","85"
,,,,,"1980 to 1990","265"
,,,,,"1991 to 2000","470"
,,,,,"2001 to 2005","475"
,,,,,"2006 to 2010","340"
,,,,,"2011 to 2015","375"
,,,,,"2016 to 2021 7","140"
,,,,"Russian Federation","Total immigrant population 5 6","2,285"
,,,,,"Before 1980","105"
,,,,,"1980 to 1990","75"
,,,,,"1991 to 2000","495"
,,,,,"2001 to 2005","405"
,,,,,"2006 to 2010","425"
